ref,start,word,kind,reason,context_before,context_after
2Kgs.9.25,217,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und  er sprach  zu Bidkar, seinem Anführer: Nimm ihn  und wirf  ihn auf das Grundstück Naboths , des Jisreeliters. Denn gedenke , wie wir, ich und du, neben einander hinter  seinem Vater Ahab  herritten, und Jehova  diesen Ausspruch über ihn tat:","
        Und  er sprach  zu Bidkar, seinem Anführer: Nimm ihn  und wirf  ihn auf das Grundstück Naboths , des Jisreeliters. Denn gedenke , wie wir, ich und du, neben einander hinter  seinem Vater Ahab  herritten, und HERR  diesen Ausspruch über ihn tat:"
2Kgs.10.10,75,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Wisset denn , daß nichts  zur Erde fallen  wird von dem Worte Jehovas, das Jehova wider das Haus Ahabs  geredet hat ; und  Jehova hat getan , was er durch  seinen Knecht Elia  geredet hat .","Wisset denn , dass nichts  zur Erde fallen  wird von dem Worte des HERRN, das HERR wider das Haus Ahabs  geredet hat ; und  der HERR hat getan , was er durch  seinen Knecht Elia  geredet hat ."
2Kgs.10.32,23,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"In jenen Tagen  begann Jehova  abzuhauen unter Israel ; und Hasael schlug  sie im ganzen Gebiet Israels ,","In jenen Tagen  begann HERR  abzuhauen unter Israel ; und Hasael schlug  sie im ganzen Gebiet Israels ,"
2Kgs.11.17,67,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und 
        Jojada 
        machte  einen Bund  zwischen Jehova und  dem König  und dem Volke , daß sie das Volk  Jehovas sein sollten, und zwischen dem König  und dem Volke .","
        Und 
        Jojada 
        machte  einen Bund  zwischen HERR und  dem König  und dem Volke , dass sie das Volk  des HERRN sein sollten, und zwischen dem König  und dem Volke ."
2Kgs.13.4,18,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und Joahas flehte Jehova  an; und Jehova hörte auf  ihn, denn er sah  den Druck Israels , denn der König  von Syrien  drückte sie .","Und Joahas flehte HERR  an; und der HERR hörte auf  ihn, denn er sah  den Druck Israels , denn der König  von Syrien  drückte sie ."
2Kgs.13.17,104,schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,Und er sprach : Öffne das Fenster gegen  Morgen. Und er öffnete  es. Und Elisa sprach : Schieße! Und er schoß. Und er sprach : Ein Pfeil  der Rettung von Jehova  und ein Pfeil  der Rettung wider die Syrer ! Und so wirst du die Syrer  zu Aphek schlagen  bis zur Vernichtung.,Und er sprach : Öffne das Fenster gegen  Morgen. Und er öffnete  es. Und Elisa sprach : Schieße! Und er schoß. Und er sprach : Ein Pfeil  der Rettung von dem HERRN  und ein Pfeil  der Rettung wider die Syrer ! Und so wirst du die Syrer  zu Aphek schlagen  bis zur Vernichtung.
2Kgs.13.23,5,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Aber Jehova  erwies ihnen Gnade  und erbarmte sich  ihrer und wandte sich  ihnen zu, wegen seines Bundes  mit Abraham , Isaak  und Jakob ; und er wollte  sie nicht verderben  und warf  sie nicht von seinem Angesicht  weg bis  dahin.","Aber HERR  erwies ihnen Gnade  und erbarmte sich  ihrer und wandte sich  ihnen zu, wegen seines Bundes  mit Abraham , Isaak  und Jakob ; und er wollte  sie nicht verderben  und warf  sie nicht von seinem Angesicht  weg bis  dahin."
2Kgs.14.9,228,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da sandte Joas , der König  von Israel , zu Amazja , dem König  von Juda , und ließ  ihm sagen : Der Dornstrauch  auf dem Libanon  sandte zu der Zeder  auf dem Libanon  und ließ ihr sagen : Gib  meinem Sohne  deine Tochter  zum Weibe ! Da lief das Getier  des Feldes , das auf dem Libanon  ist, vorüber und zertrat  den Dornstrauch .","Da sandte Joas , der König  von Israel , zu Amazja , dem König  von Juda , und ließ  ihm sagen : Der Dornstrauch  auf dem Libanon  sandte zu der Zeder  auf dem Libanon  und ließ ihr sagen : Gib  meinem Sohne  deine Tochter  zur Frau ! Da lief das Getier  des Feldes , das auf dem Libanon  ist, vorüber und zertrat  den Dornstrauch ."
2Kgs.15.37,23,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"In jenen Tagen  begann Jehova , Rezin , den König  von Syrien , und Pekach, den Sohn Remaljas , wider Juda  zu senden .","In jenen Tagen  begann HERR , Rezin , den König  von Syrien , und Pekach, den Sohn Remaljas , wider Juda  zu senden ."
2Kgs.16.3,150,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"sondern er  wandelte auf  dem Wege  der Könige  von Israel , und er ließ  sogar seinen Sohn  durchs Feuer gehen , nach den Greueln  der Nationen, die Jehova  vor den Kindern Israel  ausgetrieben hatte;","sondern er  wandelte auf  dem Wege  der Könige  von Israel , und er ließ  sogar seinen Sohn  durchs Feuer gehen , nach den Gräueln  der Nationen, die HERR  vor den Kindern Israel  ausgetrieben hatte;"
2Kgs.17.8,89,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"und weil sie andere Götter fürchteten und in den Satzungen  der Nationen wandelten , die Jehova  vor den Kindern Israel  ausgetrieben, und der Könige von Israel , welche dieselben gemacht  hatten.","und weil sie andere Götter fürchteten und in den Satzungen  der Nationen wandelten , die HERR  vor den Kindern Israel  ausgetrieben, und der Könige von Israel , welche dieselben gemacht  hatten."
2Kgs.17.11,71,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"und sie räucherten  daselbst auf  allen Höhen , wie  die Nationen, die Jehova vor  ihnen weggeführt hatte ; und sie taten böse  Dinge, um Jehova  zu reizen ;","und sie räucherten  daselbst auf  allen Höhen , wie  die Nationen, die HERR vor  ihnen weggeführt hatte ; und sie taten böse  Dinge, um den HERRN  zu reizen ;"
2Kgs.17.13,4,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und Jehova  zeugte gegen Israel  und gegen Juda durch  alle Propheten , alle Seher , indem er sprach : Kehret um  von euren bösen Wegen  und beobachtet meine Gebote , meine Satzungen , nach dem ganzen Gesetz , das ich  euren Vätern  geboten, und das ich euch gesandt habe durch  meine Knechte , die Propheten .","Und HERR  zeugte gegen Israel  und gegen Juda durch  alle Propheten , alle Seher , indem er sprach : Kehret um  von euren bösen Wegen  und beobachtet meine Gebote , meine Satzungen , nach dem ganzen Gesetz , das ich  euren Vätern  geboten, und das ich euch gesandt habe durch  meine Knechte , die Propheten ."
2Kgs.17.18,12,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Da erzürnte Jehova sehr  über Israel  und tat  es vor seinem Angesicht  hinweg; es blieb nichts übrig , nur der Stamm Juda  allein.","Da erzürnte HERR sehr  über Israel  und tat  es vor seinem Angesicht  hinweg; es blieb nichts übrig , nur der Stamm Juda  allein."
2Kgs.17.20,11,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Da verwarf Jehova  den ganzen Samen Israels  und demütigte sie , und er gab  sie in die Hand  von Plünderern, bis er sie von seinem Angesicht  weggeworfen hatte .","Da verwarf HERR  den ganzen Samen Israels  und demütigte sie , und er gab  sie in die Hand  von Plünderern, bis er sie von seinem Angesicht  weggeworfen hatte ."
2Kgs.17.23,4,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"bis Jehova Israel  vor seinem Angesicht hinwegtat, so wie er durch  alle seine Knechte , die Propheten , geredet hatte ; und Israel  wurde aus seinem Lande  nach Assyrien weggeführt  bis auf  diesen Tag .","bis HERR Israel  vor seinem Angesicht hinwegtat, so wie er durch  alle seine Knechte , die Propheten , geredet hatte ; und Israel  wurde aus seinem Lande  nach Assyrien weggeführt  bis auf  diesen Tag ."
2Kgs.17.25,81,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und  es geschah, im Anfang  ihrer Niederlassung daselbst fürchteten sie Jehova  nicht; da sandte Jehova Löwen  unter sie , welche unter ihnen würgten.","
        Und  es geschah, im Anfang  ihrer Niederlassung daselbst fürchteten sie HERR  nicht; da sandte der HERR Löwen  unter sie , welche unter ihnen würgten."
2Kgs.17.28,123,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und es kam einer  der Priester , die man aus Samaria weggeführt hatte , und wohnte  zu Bethel; und er  lehrte sie, wie sie Jehova fürchten  sollten.","Und es kam einer  der Priester , die man aus Samaria weggeführt hatte , und wohnte  zu Bethel; und er  lehrte sie, wie sie HERR fürchten  sollten."
2Kgs.17.32,29,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und  sie fürchteten Jehova , und sie machten  sich aus ihrer Gesamtheit Priester  der Höhen , welche für  sie in den Höhenhäusern opferten.","
        Und  sie fürchteten HERR , und sie machten  sich aus ihrer Gesamtheit Priester  der Höhen , welche für  sie in den Höhenhäusern opferten."
2Kgs.17.33,15,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Sie fürchteten Jehova , und sie dienten  ihren Göttern  nach der Weise  der Nationen, aus welchen man sie weggeführt  hatte.","Sie fürchteten HERR , und sie dienten  ihren Göttern  nach der Weise  der Nationen, aus welchen man sie weggeführt  hatte."
2Kgs.17.36,8,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"sondern Jehova , der euch  mit großer Kraft  und mit ausgestrecktem Arm aus  dem Lande Ägypten  heraufgeführt hat , den sollt ihr fürchten, und den sollt ihr anbeten  und ihm opfern .","sondern HERR , der euch  mit großer Kraft  und mit ausgestrecktem Arm aus  dem Lande Ägypten  heraufgeführt hat , den sollt ihr fürchten, und den sollt ihr anbeten  und ihm opfern ."
2Kgs.17.39,8,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"sondern Jehova , euren Gott , sollt ihr fürchten, und er wird euch erretten  aus der Hand  aller eurer Feinde .","sondern HERR , euren Gott , sollt ihr fürchten, und er wird euch erretten  aus der Hand  aller eurer Feinde ."
2Kgs.17.41,29,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"So fürchteten diese Nationen Jehova , und dienten  zugleich ihren Götzenbildern. Auch ihre Kinder  und ihre Kindeskinder tun  bis auf diesen Tag , so wie  ihre Väter getan  haben.","So fürchteten diese Nationen HERR , und dienten  zugleich ihren Götzenbildern. Auch ihre Kinder  und ihre Kindeskinder tun  bis auf diesen Tag , so wie  ihre Väter getan  haben."
2Kgs.18.6,48,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und 
        er 
        hing 
        Jehova  an, er wich nicht von ihm ab; und er beobachtete seine Gebote , die Jehova  dem Mose  geboten hatte .","
        Und 
        er 
        hing 
        HERR  an, er wich nicht von ihm ab; und er beobachtete seine Gebote , die HERR  dem Mose  geboten hatte ."
2Kgs.18.6,124,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und 
        er 
        hing 
        Jehova  an, er wich nicht von ihm ab; und er beobachtete seine Gebote , die Jehova  dem Mose  geboten hatte .","
        Und 
        er 
        hing 
        HERR  an, er wich nicht von ihm ab; und er beobachtete seine Gebote , die HERR  dem Mose  geboten hatte ."
2Kgs.18.22,35,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und wenn ihr zu mir  sprechet: Auf Jehova , unseren Gott , vertrauen wir! ist er  es nicht, dessen Höhen  und dessen Altäre Hiskia  hinweggetan, da er  zu Juda  und zu Jerusalem gesagt  hat: Vor diesem Altar  sollt ihr anbeten  in Jerusalem ? -","Und wenn ihr zu mir  sprechet: Auf HERR , unseren Gott , vertrauen wir! ist er  es nicht, dessen Höhen  und dessen Altäre Hiskia  hinweggetan, da er  zu Juda  und zu Jerusalem gesagt  hat: Vor diesem Altar  sollt ihr anbeten  in Jerusalem ? -"
2Kgs.18.30,31,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und das Hiskia  euch nicht auf Jehova  vertröste, indem er  spricht: Jehova  wird uns gewißlich erretten, und diese Stadt  wird nicht  in die Hand  des Königs  von Assyrien gegeben  werden.","Und das Hiskia  euch nicht auf HERR  vertröste, indem er  spricht: der HERR  wird uns gewisslich erretten, und diese Stadt  wird nicht  in die Hand  des Königs  von Assyrien gegeben  werden."
2Kgs.19.15,44,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und Hiskia betete  vor Jehova  und sprach : Jehova , Gott Israels , der du  zwischen den Cherubim  thronst, du allein bist es, der der Gott  ist von  allen Königreichen  der Erde ; du hast den Himmel  und die Erde gemacht .","Und Hiskia betete  vor dem HERRN  und sprach : HERR , Gott Israels , der du  zwischen den Cherubim  thronst, du allein bist es, der der Gott  ist von  allen Königreichen  der Erde ; du hast den Himmel  und die Erde gemacht ."
2Kgs.19.17,10,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Wahrlich, Jehova , die Könige  von Assyrien haben  die Nationen und ihr Land  verwüstet,","Wahrlich, HERR , die Könige  von Assyrien haben  die Nationen und ihr Land  verwüstet,"
2Kgs.20.3,15,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Ach , Jehova ! Gedenke  doch, daß ich in Wahrheit  und mit ungeteiltem Herzen  vor deinem Angesicht gewandelt , und getan  habe, was gut  ist in deinen Augen ! Und Hiskia weinte sehr .","
        Ach , HERR ! Gedenke  doch, dass ich in Wahrheit  und mit ungeteiltem Herzen  vor deinem Angesicht gewandelt , und getan  habe, was gut  ist in deinen Augen ! Und Hiskia weinte sehr ."
2Kgs.21.2,104,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und 
        er  tat, was böse  war in den Augen  Jehovas, nach den Greueln  der Nationen, die Jehova vor  den Kindern Israel  ausgetrieben hatte .","
        Und 
        er  tat, was böse  war in den Augen  des HERRN, nach den Gräueln  der Nationen, die HERR vor  den Kindern Israel  ausgetrieben hatte ."
2Kgs.22.14,108,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da gingen  der Priester  Hilkija und Achikam und Akbor und Schaphan und Asaja  zu der Prophetin Hulda , dem Weibe  Schallums, des Sohnes Tikwas , des Sohnes  Harchas', des Hüters der Kleider ; sie wohnte  aber zu Jerusalem  im zweiten  Stadtteile; und sie redeten  zu ihr.","Da gingen  der Priester  Hilkija und Achikam und Akbor und Schaphan und Asaja  zu der Prophetin Hulda , der Frau  Schallums, des Sohnes Tikwas , des Sohnes  Harchas', des Hüters der Kleider ; sie wohnte  aber zu Jerusalem  im zweiten  Stadtteile; und sie redeten  zu ihr."
2Kgs.23.3,84,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und  der König stand auf  dem Standorte und machte  den Bund  vor Jehova , Jehova  nachzuwandeln und seine Gebote  und seine Zeugnisse  und seine Satzungen  zu beobachten mit ganzem Herzen  und mit ganzer Seele , um die  Worte dieses Bundes  zu erfüllen, welche in diesem Buche  geschrieben sind . Und das ganze Volk trat  in den Bund .","
        Und  der König stand auf  dem Standorte und machte  den Bund  vor dem HERRN , HERR  nachzuwandeln und seine Gebote  und seine Zeugnisse  und seine Satzungen  zu beobachten mit ganzem Herzen  und mit ganzer Seele , um die  Worte dieses Bundes  zu erfüllen, welche in diesem Buche  geschrieben sind . Und das ganze Volk trat  in den Bund ."
2Kgs.23.21,69,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und  der König gebot  dem ganzen Volke  und sprach : Feiert Jehova , eurem Gott , Passah , wie in diesem Buche  des Bundes  geschrieben steht .","
        Und  der König gebot  dem ganzen Volke  und sprach : Feiert HERR , eurem Gott , Passah , wie in diesem Buche  des Bundes  geschrieben steht ."
2Kgs.23.26,12,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Doch kehrte Jehova nicht  um von der großen  Glut seines Zornes , womit sein Zorn  wider Juda  entbrannt war, wegen all der Reizungen , mit welchen Manasse  ihn gereizt hatte .","Doch kehrte HERR nicht  um von der großen  Glut seines Zornes , womit sein Zorn  wider Juda  entbrannt war, wegen all der Reizungen , mit welchen Manasse  ihn gereizt hatte ."
1Chr.1.50,126,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Baal-Hanan starb ; und es ward König  an seiner Statt Hadad ; und der Name  seiner Stadt  war Paghi, und der Name  seines Weibes Mehetabeel , die Tochter Matreds , der Tochter Mesahabs .","Und Baal-Hanan starb ; und es ward König  an seiner Statt Hadad ; und der Name  seiner Stadt  war Paghi, und der Name  seiner Frau Mehetabeel , die Tochter Matreds , der Tochter Mesahabs ."
1Chr.2.18,63,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Kaleb , der Sohn Hezrons , zeugte Söhne mit Asuba , seinem Weibe , und mit Jerioth; und dies sind ihre Söhne: Jescher und Schobab und Ardon .","Und Kaleb , der Sohn Hezrons , zeugte Söhne mit Asuba , seiner Frau , und mit Jerioth; und dies sind ihre Söhne: Jescher und Schobab und Ardon ."
1Chr.2.24,73,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und nach  dem Tode Hezrons  in Kaleb-Ephratha , da gebar  Abija, Hezrons Weib , ihm Aschur, den Vater  Tekoas.","Und nach  dem Tode Hezrons  in Kaleb-Ephratha , da gebar  Abija, Hezrons Frau , ihm Aschur, den Vater  Tekoas."
1Chr.2.26,33,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Jerachmeel hatte ein anderes Weib , ihr Name  war Atara ; sie war die Mutter Onams . -","Und Jerachmeel hatte eine andere Frau , ihr Name  war Atara ; sie war die Mutter Onams . -"
1Chr.2.29,18,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und der Name  des Weibes  Abischurs war Abichail; und sie gebar  ihm Achban  und Molid .,Und der Name  der Frau  Abischurs war Abichail; und sie gebar  ihm Achban  und Molid .
1Chr.2.35,61,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und Scheschan gab  seinem Knechte  Jarcha seine Tochter  zum Weibe , und sie gebar  ihm Attai.","und Scheschan gab  seinem Knechte  Jarcha seine Tochter  zur Frau , und sie gebar  ihm Attai."
1Chr.2.46,15,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Und Epha , das Kebsweib Kalebs , gebar Haran  und Moza  und Gases . Und Haran zeugte Gases . -","Und Epha , das Kebsweib Kalebs , gebar Haran  und Moza  und Gases . Und Haran zeugte Gases . -"
1Chr.2.48,11,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Maaka, das Kebsweib Kalebs , gebar  Scheber und Tirchana;","Maaka, das Kebsweib Kalebs , gebar  Scheber und Tirchana;"
1Chr.3.3,73,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"der fünfte , Schephatja, von Abital ; der sechste , Jithream, von seinem Weibe Egla .","der fünfte , Schephatja, von Abital ; der sechste , Jithream, von seiner Frau Egla ."
1Chr.4.18,9,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und sein Weib , die Jüdin, gebar Jered , den Vater Gedors , und Heber , den Vater  Sokos, und Jekuthiel , den Vater  Sanoachs. Und dies sind die Söhne  der Bithja, der Tochter  des Pharao , welche Mered genommen  hatte. -","Und seine Frau , die Jüdin, gebar Jered , den Vater Gedors , und Heber , den Vater  Sokos, und Jekuthiel , den Vater  Sanoachs. Und dies sind die Söhne  der Bithja, der Tochter  des Pharao , welche Mered genommen  hatte. -"
1Chr.4.19,19,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und die Söhne  des Weibes Hodijas , der Schwester  Nachams: der Vater  Kehilas, der Garmiter , und Estemoa, der Maakathiter. -","Und die Söhne  der Frau Hodijas , der Schwester  Nachams: der Vater  Kehilas, der Garmiter , und Estemoa, der Maakathiter. -"
1Chr.5.41,28,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"und Jehozadak zog  mit, als Jehova Juda  und Jerusalem durch Nebukadnezar wegführte .","und Jehozadak zog  mit, als HERR Juda  und Jerusalem durch Nebukadnezar wegführte ."
1Chr.7.14,64,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Die Söhne Manasses : Asriel , welchen... gebar ; sein syrisches Kebsweib gebar  Makir, den Vater Gileads .","Die Söhne Manasses : Asriel , welchen... gebar ; sein syrisches Kebsweib gebar  Makir, den Vater Gileads ."
1Chr.7.15,20,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Makir nahm  ein Weib , die Schwester  von Huppim  und Schuppim; und der Name  ihrer Schwester war Maaka. Und der Name  des zweiten  Sohnes war Zelophchad; und Zelophchad hatte nur Töchter .","Und Makir nahm  eine Frau , die Schwester  von Huppim  und Schuppim; und der Name  ihrer Schwester war Maaka. Und der Name  des zweiten  Sohnes war Zelophchad; und Zelophchad hatte nur Töchter ."
1Chr.7.16,15,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Maaka, das Weib  Makirs, gebar  einen Sohn , und sie gab  ihm den Namen  Peresch. Und der Name  seines Bruders  war Scheresch; und seine Söhne : Ulam  und Rekem .","Und Maaka, die Frau  Makirs, gebar  einen Sohn , und sie gab  ihm den Namen  Peresch. Und der Name  seines Bruders  war Scheresch; und seine Söhne : Ulam  und Rekem ."
1Chr.7.23,27,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und er  ging ein zu seinem Weibe , und sie wurde schwanger  und gebar  einen Sohn ; und er gab  ihm den Namen Beria , weil sein Haus  im Unglück  war.","Und er  ging ein zu seiner Frau , und sie wurde schwanger  und gebar  einen Sohn ; und er gab  ihm den Namen Beria , weil sein Haus  im Unglück  war."
1Chr.8.9,35,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und er zeugte  von Hodesch, seinem Weibe : Jobab  und Zibja  und Mescha und Malkam,","und er zeugte  von Hodesch, seiner Frau : Jobab  und Zibja  und Mescha und Malkam,"
1Chr.8.29,63,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und in Gibeon wohnte  der Vater  Gibeons, und der Name  seines Weibes  war Maaka.","Und in Gibeon wohnte  der Vater  Gibeons, und der Name  seiner Frau  war Maaka."
1Chr.9.35,72,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und in Gibeon wohnte  der Vater  Gibeons, Jeghiel; und der Name  seines Weibes  war Maaka.","Und in Gibeon wohnte  der Vater  Gibeons, Jeghiel; und der Name  seiner Frau  war Maaka."
1Chr.10.14,5,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"aber Jehova  befragte er nicht. Darum tötete  er ihn  und wandte das Königtum David , dem Sohne Isais , zu.","aber HERR  befragte er nicht. Darum tötete  er ihn  und wandte das Königtum David , dem Sohne Isais , zu."
1Chr.11.9,58,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und 
        David  wurde immerfort größer , und Jehova  der Heerscharen  war mit ihm.","
        Und 
        David  wurde immerfort größer , und HERR  der Heerscharen  war mit ihm."
1Chr.11.14,95,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,Da stellten sie  sich mitten auf  das Stück  und retteten es und schlugen  die Philister ; und Jehova  schaffte eine große  Rettung.,Da stellten sie  sich mitten auf  das Stück  und retteten es und schlugen  die Philister ; und HERR  schaffte eine große  Rettung.
1Chr.14.15,14,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Und  sobald du  das Geräusch eines Daherschreitens in den Wipfeln  der Bakabäume hörst, alsdann sollst du zum Angriff schreiten; denn Gott  ist vor dir ausgezogen , um das Heerlager  der Philister  zu schlagen .","
        Und  sobald du  das Geräusch eines Daherschreitens in den Wipfeln  der Bakabäume hörst, alsdann sollst du zum Angriff schreiten; denn Gott  ist vor dir ausgezogen , um das Heerlager  der Philister  zu schlagen ."
1Chr.14.17,52,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und der Name Davids  ging aus  in alle Länder , und Jehova legte  die Furcht  vor ihm auf alle Nationen.","Und der Name Davids  ging aus  in alle Länder , und HERR legte  die Furcht  vor ihm auf alle Nationen."
1Chr.15.2,95,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Damals sprach David : Die Lade Gottes  soll niemand tragen  als nur die Leviten ; denn sie hat Jehova erwählt , um die Lade Gottes  zu tragen  und seinen Dienst  zu verrichten ewiglich .","Damals sprach David : Die Lade Gottes  soll niemand tragen  als nur die Leviten ; denn sie hat HERR erwählt , um die Lade Gottes  zu tragen  und seinen Dienst  zu verrichten ewiglich ."
