ref,start,word,kind,reason,context_before,context_after
Neh.9.28,5,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Aber sobald sie Ruhe hatten , taten sie wiederum Böses vor  dir. Da überließest du  sie der Hand  ihrer Feinde , daß diese über sie herrschten ; und  sie schrieen wiederum  zu dir, und du hörtest vom Himmel  her und errettetest  sie nach deinen Erbarmungen viele  Male.","Aber sobald sie Ruhe hatten , taten sie wiederum Böses vor  dir. Da überließest du  sie der Hand  ihrer Feinde , dass diese über sie herrschten ; und  sie schrieen wiederum  zu dir, und du hörtest vom Himmel  her und errettetest  sie nach deinen Erbarmungen viele  Male."
Esth.4.11,108,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Alle Knechte  des Königs  und das Volk  der Landschaften des Königs wissen , daß für einen jeden, Mann  und Weib , der zu dem König  in den inneren Hof  hineingeht, ohne  daß er gerufen  wird, ein Gesetz  gilt, nämlich daß er getötet  werde; denjenigen ausgenommen, welchem der König  das goldene Zepter  entgegenreicht, daß er am Leben bleibe ; ich aber bin seit nunmehr dreißig Tagen  nicht gerufen  worden, um zu dem König  hineinzugehen.","Alle Knechte  des Königs  und das Volk  der Landschaften des Königs wissen , dass für einen jeden, Mann  und Frau , der zu dem König  in den inneren Hof  hineingeht, ohne  dass er gerufen  wird, ein Gesetz  gilt, nämlich dass er getötet  werde; denjenigen ausgenommen, welchem der König  das goldene Zepter  entgegenreicht, dass er am Leben bleibe ; ich aber bin seit nunmehr dreißig Tagen  nicht gerufen  worden, um zu dem König  hineinzugehen."
Esth.5.10,89,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und als er  in sein Haus gekommen  war, sandte er  hin und ließ  seine Freunde  und sein Weib  Seresch kommen.","Und als er  in sein Haus gekommen  war, sandte er  hin und ließ  seine Freunde  und seine Frau  Seresch kommen."
Esth.5.14,36,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Da 
        sprachen  sein Weib  Seresch und  alle seine Freunde zu  ihm: Man richte einen Baum  her, fünfzig Ellen hoch ; und  am Morgen  sage dem König , daß man Mordokai daran hänge . Dann gehe  mit dem König fröhlich  zum Mahle! Und  das Wort  dünkte Haman gut , und er  ließ den Baum  herrichten.","
        Da 
        sprachen  seine Frau  Seresch und  alle seine Freunde zu  ihm: Man richte einen Baum  her, fünfzig Ellen hoch ; und  am Morgen  sage dem König , dass man Mordokai daran hänge . Dann gehe  mit dem König fröhlich  zum Mahle! Und  das Wort  dünkte Haman gut , und er  ließ den Baum  herrichten."
Esth.6.13,27,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Haman erzählte  seinem Weibe  Seresch und allen seinen Freunden alles, was ihm begegnet war . Da sprachen  seine Weisen  und sein Weib  Seresch zu ihm: Wenn Mordokai, vor  dem du zu fallen angefangen hast , vom Samen  der Juden ist , so wirst du nichts gegen ihn vermögen , sondern du wirst gänzlich vor  ihm fallen .","Und Haman erzählte  seiner Frau  Seresch und allen seinen Freunden alles, was ihm begegnet war . Da sprachen  seine Weisen  und seine Frau  Seresch zu ihm: Wenn Mordokai, vor  dem du zu fallen angefangen hast , vom Samen  der Juden ist , so wirst du nichts gegen ihn vermögen , sondern du wirst gänzlich vor  ihm fallen ."
Esth.6.13,134,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Haman erzählte  seinem Weibe  Seresch und allen seinen Freunden alles, was ihm begegnet war . Da sprachen  seine Weisen  und sein Weib  Seresch zu ihm: Wenn Mordokai, vor  dem du zu fallen angefangen hast , vom Samen  der Juden ist , so wirst du nichts gegen ihn vermögen , sondern du wirst gänzlich vor  ihm fallen .","Und Haman erzählte  seiner Frau  Seresch und allen seinen Freunden alles, was ihm begegnet war . Da sprachen  seine Weisen  und seine Frau  Seresch zu ihm: Wenn Mordokai, vor  dem du zu fallen angefangen hast , vom Samen  der Juden ist , so wirst du nichts gegen ihn vermögen , sondern du wirst gänzlich vor  ihm fallen ."
Job.2.9,16,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Da sprach  sein Weib  zu ihm: Hältst du noch fest an deiner Vollkommenheit? Sage dich  los von Gott  und stirb !,Da sprach  seine Frau  zu ihm: Hältst du noch fest an deiner Vollkommenheit? Sage dich  los von Gott  und stirb !
Job.14.1,17,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Der Mensch , vom Weibe geboren , ist  kurz an Tagen  und mit Unruhe  gesättigt.","Der Mensch , von der Frau geboren , ist  kurz an Tagen  und mit Unruhe  gesättigt."
Job.15.14,60,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Was ist  der Mensch , daß er rein  sein sollte, und der vom Weibe  Geborene, daß er gerecht  wäre?","Was ist  der Mensch , dass er rein  sein sollte, und der von der Frau  Geborene, dass er gerecht  wäre?"
Job.19.17,21,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Mein Atem ist meinem Weibe zuwider , und mein übler Geruch den Kindern  meiner Mutter.","Mein Atem ist meiner Frau zuwider , und mein übler Geruch den Kindern  meiner Mutter."
Job.25.4,85,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und wie könnte ein Mensch gerecht  sein vor Gott , und wie könnte rein  sein ein vom Weibe  Geborener?","Und wie könnte ein Mensch gerecht  sein vor Gott , und wie könnte rein  sein ein von der Frau  Geborener?"
Job.31.9,25,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Wenn mein Herz  zu einem Weibe  verlockt worden ist und ich an der Tür  meines Nächsten  gelauert habe :,Wenn mein Herz  zu einer Frau  verlockt worden ist und ich an der Tür  meines Nächsten  gelauert habe :
Job.31.10,13,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so möge mein Weib  für einen  anderen mahlen , und andere  mögen sich über sie beugen !","so möge meine Frau  für einen  anderen mahlen , und andere  mögen sich über sie beugen !"
Ps.3.2,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova ! wie viele sind  meiner Bedränger! Viele erheben sich wider  mich;","
        HERR ! wie viele sind  meiner Bedränger! Viele erheben sich wider  mich;"
Ps.3.4,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Du aber, Jehova , bist ein Schild  um mich her, meine Herrlichkeit , und der mein Haupt  emporhebt.","Du aber, HERR , bist ein Schild  um mich her, meine Herrlichkeit , und der mein Haupt  emporhebt."
Ps.3.6,57,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Ich legte  mich nieder und schlief ; ich erwachte , denn Jehova  stützt mich.","Ich legte  mich nieder und schlief ; ich erwachte , denn HERR  stützt mich."
Ps.4.7,78,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Viele 
        sagen : Wer wird uns Gutes  schauen lassen ? Erhebe , Jehova  über uns das Licht  deines Angesichts!","
        Viele 
        sagen : Wer wird uns Gutes  schauen lassen ? Erhebe , HERR  über uns das Licht  deines Angesichts!"
Ps.5.2,15,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Nimm zu Ohren, Jehova , meine Worte , merke auf  mein Nachsinnen!","Nimm zu Ohren, HERR , meine Worte , merke auf  mein Nachsinnen!"
Ps.5.7,86,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,Du wirst vertilgen  die Lügenredner; den Mann  des Blutes  und des Truges verabscheut Jehova .,Du wirst vertilgen  die Lügenredner; den Mann  des Blutes  und des Truges verabscheut HERR .
Ps.5.9,13,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Leite mich , Jehova , in deiner Gerechtigkeit  um meiner Feinde willen ; ebne vor mir  deinen Weg .","Leite mich , HERR , in deiner Gerechtigkeit  um meiner Feinde willen ; ebne vor mir  deinen Weg ."
Ps.5.13,37,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn du wirst den Gerechten segnen ; Jehova , mit Gunst wirst du ihn umgeben wie mit einem Schilde .","Denn du wirst den Gerechten segnen ; HERR , mit Gunst wirst du ihn umgeben wie mit einem Schilde ."
Ps.6.2,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , strafe  mich nicht in deinem Zorn , und züchtige  mich nicht in deinem Grimm !","
        HERR , strafe  mich nicht in deinem Zorn , und züchtige  mich nicht in deinem Grimm !"
Ps.6.3,17,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Sei mir gnädig , Jehova ! Denn ich  bin dahingewelkt; heile  mich, Jehova ! Denn meine Gebeine  sind bestürzt.","Sei mir gnädig , HERR ! Denn ich  bin dahingewelkt; heile  mich, HERR ! Denn meine Gebeine  sind bestürzt."
Ps.6.3,67,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Sei mir gnädig , Jehova ! Denn ich  bin dahingewelkt; heile  mich, Jehova ! Denn meine Gebeine  sind bestürzt.","Sei mir gnädig , HERR ! Denn ich  bin dahingewelkt; heile  mich, HERR ! Denn meine Gebeine  sind bestürzt."
Ps.6.10,67,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova 
        hat  mein Flehen  gehört; mein Gebet nahm Jehova  an.","
        Der HERR 
        hat  mein Flehen  gehört; mein Gebet nahm HERR  an."
Ps.7.1,31,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Schiggajon, von David , das er Jehova sang  wegen der Worte Kusch', des Benjaminiters .","Schiggajon, von David , das er HERR sang  wegen der Worte Kusch', des Benjaminiters ."
Ps.7.2,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , mein Gott , auf dich  traue ich; rette mich von allen meinen Verfolgern  und befreie mich!","
        HERR , mein Gott , auf dich  traue ich; rette mich von allen meinen Verfolgern  und befreie mich!"
Ps.7.4,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , mein Gott ! Wenn ich solches getan  habe, wenn Unrecht  in meinen Händen ist ,","
        HERR , mein Gott ! Wenn ich solches getan  habe, wenn Unrecht  in meinen Händen ist ,"
Ps.7.9,57,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova  wird die Völker richten . Richte  mich, Jehova , nach meiner Gerechtigkeit  und nach meiner Lauterkeit, die bei mir ist.","
        Der HERR  wird die Völker richten . Richte  mich, HERR , nach meiner Gerechtigkeit  und nach meiner Lauterkeit, die bei mir ist."
Ps.8.2,0,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Jehova, unser Herr , wie herrlich  ist dein Name  auf der ganzen Erde , der du deine Majestät  gestellt hast  über die Himmel !","HERR, unser Herr , wie herrlich  ist dein Name  auf der ganzen Erde , der du deine Majestät  gestellt hast  über die Himmel !"
Ps.8.10,0,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Jehova, unser Herr , wie herrlich  ist dein Name  auf der ganzen Erde !","HERR, unser Herr , wie herrlich  ist dein Name  auf der ganzen Erde !"
Ps.9.8,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova  aber thront ewiglich ; er hat  seinen Thron  aufgestellt zum Gericht .","
        HERR  aber thront ewiglich ; er hat  seinen Thron  aufgestellt zum Gericht ."
Ps.9.12,15,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Singet Psalmen Jehova , der Zion bewohnt , verkündet unter den Völkern  seine Taten !","Singet Psalmen HERR , der Zion bewohnt , verkündet unter den Völkern  seine Taten !"
Ps.9.14,17,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Sei mir gnädig , Jehova ! Sieh  an mein Elend  von seiten meiner Hasser , indem du mich emporhebst aus den Toren  des Todes ;","Sei mir gnädig , HERR ! Sieh  an mein Elend  von seiten meiner Hasser , indem du mich emporhebst aus den Toren  des Todes ;"
Ps.9.21,23,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Lege Furcht  auf sie , Jehova ; mögen die Nationen wissen , daß sie Menschen  sind! ( Sela .) ","Lege Furcht  auf sie , HERR ; mögen die Nationen wissen , dass sie Menschen  sind! ( Sela .) "
Ps.10.1,7,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Warum, Jehova , stehst  du fern , verbirgst dich in  Zeiten der Drangsal?","Warum, HERR , stehst  du fern , verbirgst dich in  Zeiten der Drangsal?"
Ps.10.17,46,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Den Wunsch  der Sanftmütigen hast  du gehört, Jehova ; du befestigtest ihr Herz , ließest dein Ohr aufmerken ,","Den Wunsch  der Sanftmütigen hast  du gehört, HERR ; du befestigtest ihr Herz , ließest dein Ohr aufmerken ,"
Ps.11.1,31,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,Dem Vorsänger. Von David . Auf Jehova traue  ich; wie saget ihr  zu meiner Seele : Fliehet  wie ein Vogel  nach eurem Berge ?,Dem Vorsänger. Von David . Auf HERR traue  ich; wie saget ihr  zu meiner Seele : Fliehet  wie ein Vogel  nach eurem Berge ?
Ps.11.4,49,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova  ist in seinem heiligen Palast . Jehova  -in den Himmeln ist sein Thron ; seine Augen schauen , seine Augenlider prüfen  die Menschenkinder .","
        Der HERR  ist in seinem heiligen Palast . HERR  -in den Himmeln ist sein Thron ; seine Augen schauen , seine Augenlider prüfen  die Menschenkinder ."
Ps.13.2,10,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Bis wann, Jehova , willst du meiner vergessen immerdar ? Bis wann willst du dein Angesicht  vor mir verbergen ?","Bis wann, HERR , willst du meiner vergessen immerdar ? Bis wann willst du dein Angesicht  vor mir verbergen ?"
Ps.13.4,37,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Schaue  her, antworte  mir, Jehova , mein Gott ! Erleuchte  meine Augen , daß ich nicht entschlafe  zum Tode ,","
        Schaue  her, antworte  mir, HERR , mein Gott ! Erleuchte  meine Augen , dass ich nicht entschlafe  zum Tode ,"
Ps.14.4,100,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Haben  keine Erkenntnis alle, die Frevel tun , die mein Volk fressen , als äßen sie Brot ? Jehova rufen  sie nicht  an.","
        Haben  keine Erkenntnis alle, die Frevel tun , die mein Volk fressen , als äßen sie Brot ? HERR rufen  sie nicht  an."
Ps.15.1,24,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Ein Psalm ; von David . Jehova , wer wird in deinem Zelte weilen? Wer wird wohnen  auf deinem heiligen Berge ?","Ein Psalm ; von David . HERR , wer wird in deinem Zelte weilen? Wer wird wohnen  auf deinem heiligen Berge ?"
Ps.16.7,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova  werde ich preisen, der mich beraten hat , selbst des Nachts  unterweisen mich meine Nieren .","
        HERR  werde ich preisen, der mich beraten hat , selbst des Nachts  unterweisen mich meine Nieren ."
Ps.16.8,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Ich habe Jehova stets  vor mich gestellt; weil er zu meiner Rechten  ist, werde  ich nicht wanken.","Ich habe HERR stets  vor mich gestellt; weil er zu meiner Rechten  ist, werde  ich nicht wanken."
Ps.17.14,35,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"von den Leuten  durch deine Hand , Jehova , von den Leuten  dieses Zeitlaufs! Ihr Teil  ist in diesem Leben , und  ihren Bauch  füllst du mit deinem Schatze; sie haben Söhne  die Fülle , und ihren Überfluß lassen  sie ihren Kindern .","von den Leuten  durch deine Hand , HERR , von den Leuten  dieses Zeitlaufs! Ihr Teil  ist in diesem Leben , und  ihren Bauch  füllst du mit deinem Schatze; sie haben Söhne  die Fülle , und ihren Überfluss lassen  sie ihren Kindern ."
Ps.18.2,60,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und 
        er 
        sprach : Ich liebe dich , Jehova, meine Stärke !","
        Und 
        er 
        sprach : Ich liebe dich , HERR, meine Stärke !"
Ps.18.15,7,schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Und er schoß seine Pfeile  und zerstreute sie , und er schleuderte Blitze  und verwirrte sie.","Und er schoß seine Pfeile  und zerstreute sie , und er schleuderte Blitze  und verwirrte sie."
Ps.18.16,124,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und es wurden gesehen  die Betten der Wasser , und die Grundfesten  des Erdkreises wurden aufgedeckt  vor deinem Schelten , Jehova , vor dem Schnauben  des Hauches deiner Nase .","Und es wurden gesehen  die Betten der Wasser , und die Grundfesten  des Erdkreises wurden aufgedeckt  vor deinem Schelten , HERR , vor dem Schnauben  des Hauches deiner Nase ."
Ps.19.15,89,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Laß die Reden  meines Mundes  und das Sinnen meines Herzens  wohlgefällig vor  dir sein, Jehova , mein Fels  und mein Erlöser !","Lass die Reden  meines Mundes  und das Sinnen meines Herzens  wohlgefällig vor  dir sein, HERR , mein Fels  und mein Erlöser !"
Ps.20.2,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova 
        erhöre 
        dich  am Tage  der Drangsal, der Name  des Gottes Jakobs  setze dich in Sicherheit;","
        HERR 
        erhöre 
        dich  am Tage  der Drangsal, der Name  des Gottes Jakobs  setze dich in Sicherheit;"
Ps.20.6,88,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Jubeln wollen wir über deine Rettung, und im Namen  unseres Gottes  das Panier erheben. Jehova  erfülle alle deine Bitten !","Jubeln wollen wir über deine Rettung, und im Namen  unseres Gottes  das Panier erheben. HERR  erfülle alle deine Bitten !"
Ps.21.2,18,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"In deiner Kraft , Jehova , freut sich der König , und wie sehr  frohlockt er über deine Rettung!","In deiner Kraft , HERR , freut sich der König , und wie sehr  frohlockt er über deine Rettung!"
Ps.21.14,14,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Erhebe dich , Jehova , in deiner Kraft ! Wir wollen singen  und Psalmen singen deiner Macht .","Erhebe dich , HERR , in deiner Kraft ! Wir wollen singen  und Psalmen singen deiner Macht ."
Ps.24.8,41,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Wer ist dieser König  der Herrlichkeit ? Jehova , stark  und mächtig ! Jehova , mächtig  im Kampf!","Wer ist dieser König  der Herrlichkeit ? HERR , stark  und mächtig ! HERR , mächtig  im Kampf!"
Ps.24.8,71,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Wer ist dieser König  der Herrlichkeit ? Jehova , stark  und mächtig ! Jehova , mächtig  im Kampf!","Wer ist dieser König  der Herrlichkeit ? HERR , stark  und mächtig ! HERR , mächtig  im Kampf!"
Ps.24.10,45,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Wer ist er, dieser König  der Herrlichkeit ? Jehova  der Heerscharen , er ist der König  der Herrlichkeit ! ( Sela .) ","Wer ist er, dieser König  der Herrlichkeit ? HERR  der Heerscharen , er ist der König  der Herrlichkeit ! ( Sela .) "
Ps.25.1,20,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Von David . Zu dir, Jehova , erhebe  ich meine Seele .","Von David . Zu dir, HERR , erhebe  ich meine Seele ."
Ps.25.4,13,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Deine Wege , Jehova , tue mir kund , deine Pfade lehre  mich!","Deine Wege , HERR , tue mir kund , deine Pfade lehre  mich!"
Ps.25.6,38,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Gedenke  deiner Erbarmungen, Jehova , und  deiner Gütigkeiten; denn von Ewigkeit  her sind sie.","
        Gedenke  deiner Erbarmungen, HERR , und  deiner Gütigkeiten; denn von Ewigkeit  her sind sie."
Ps.25.11,26,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Um deines Namens  willen, Jehova , wirst du ja vergeben  meine Ungerechtigkeit ; denn sie ist groß .","Um deines Namens  willen, HERR , wirst du ja vergeben  meine Ungerechtigkeit ; denn sie ist groß ."
Ps.25.15,29,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,Meine Augen  sind stets  auf Jehova  gerichtet; denn er wird meine Füße  herausführen aus  dem Netze .,Meine Augen  sind stets  auf HERR  gerichtet; denn er wird meine Füße  herausführen aus  dem Netze .
Ps.26.1,26,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Von David . Richte  mich, Jehova ! Denn in meiner Lauterkeit habe ich gewandelt ; und auf Jehova  habe ich vertraut, ich werde nicht wanken .","Von David . Richte  mich, HERR ! Denn in meiner Lauterkeit habe ich gewandelt ; und auf HERR  habe ich vertraut, ich werde nicht wanken ."
Ps.26.1,90,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Von David . Richte  mich, Jehova ! Denn in meiner Lauterkeit habe ich gewandelt ; und auf Jehova  habe ich vertraut, ich werde nicht wanken .","Von David . Richte  mich, HERR ! Denn in meiner Lauterkeit habe ich gewandelt ; und auf HERR  habe ich vertraut, ich werde nicht wanken ."
Ps.26.2,22,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Prüfe  mich, Jehova , und erprobe mich; läutere  meine Nieren  und mein Herz !","
        Prüfe  mich, HERR , und erprobe mich; läutere  meine Nieren  und mein Herz !"
Ps.26.8,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , ich habe  geliebt die Wohnung  deines Hauses  und den Wohnort deiner Herrlichkeit .","
        HERR , ich habe  geliebt die Wohnung  deines Hauses  und den Wohnort deiner Herrlichkeit ."
Ps.26.12,35,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,Mein Fuß  steht auf  ebenem Boden: Jehova  werde ich preisen in den Versammlungen .,Mein Fuß  steht auf  ebenem Boden: HERR  werde ich preisen in den Versammlungen .
Ps.27.8,86,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Von dir hat mein Herz gesagt : Du  sprichst: Suchet mein Angesicht ! Dein Angesicht , Jehova , suche  ich.","Von dir hat mein Herz gesagt : Du  sprichst: Suchet mein Angesicht ! Dein Angesicht , HERR , suche  ich."
Ps.27.10,73,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn hätten mein Vater  und meine Mutter  mich verlassen , so nähme doch Jehova  mich auf .","Denn hätten mein Vater  und meine Mutter  mich verlassen , so nähme doch HERR  mich auf ."
Ps.28.1,20,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Von David . Zu dir, Jehova  rufe ich; mein Fels , wende dich nicht  schweigend von mir ab, damit nicht , wenn du  gegen mich verstummst, ich denen gleich sei, die  in die Grube  hinabfahren!","Von David . Zu dir, HERR  rufe ich; mein Fels , wende dich nicht  schweigend von mir ab, damit nicht , wenn du  gegen mich verstummst, ich denen gleich sei, die  in die Grube  hinabfahren!"
Ps.29.3,79,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Die Stimme  Jehovas ist auf den Wassern ; der Gott  der Herrlichkeit donnert , Jehova auf großen Wassern .","Die Stimme  des HERRN ist auf den Wassern ; der Gott  der Herrlichkeit donnert , HERR auf großen Wassern ."
Ps.30.2,24,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Ich will dich erheben , Jehova , denn du hast mich emporgezogen und hast nicht über mich sich freuen  lassen meine Feinde .","Ich will dich erheben , HERR , denn du hast mich emporgezogen und hast nicht über mich sich freuen  lassen meine Feinde ."
Ps.30.3,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , mein Gott ! Zu dir  habe ich geschrieen, und du hast mich geheilt.","
        HERR , mein Gott ! Zu dir  habe ich geschrieen, und du hast mich geheilt."
