ref,start,word,kind,reason,context_before,context_after
1Sam.28.11,14,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Da sprach das Weib: Wen soll ich denn heraufbringen? Er sprach: Bring mir Samuel herauf!,Da sprach die Frau: Wen soll ich denn heraufbringen? Er sprach: Bring mir Samuel herauf!
1Sam.28.12,12,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als nun das Weib Samuel sah, schrie sie laut und sprach zu Saul: Warum hast du mich betrogen: Du bist ja Saul!","Als nun die Frau Samuel sah, schrie sie laut und sprach zu Saul: Warum hast du mich betrogen: Du bist ja Saul!"
1Sam.28.13,68,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und der König sprach zu ihr: Fürchte dich nicht! Was siehst du? Das Weib sprach zu Saul: Ich sehe einen Gott aus der Erde heraufsteigen!,Und der König sprach zu ihr: Fürchte dich nicht! Was siehst du? Die Frau sprach zu Saul: Ich sehe einen Gott aus der Erde heraufsteigen!
1Sam.28.21,8,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und das Weib ging zu Saul hin und sah, daß er sehr erschrocken war, und sprach zu ihm: Siehe, deine Magd hat deiner Stimme gehorcht, und ich habe mein Leben aufs Spiel gesetzt, daß ich deinen Worten gehorcht habe, die du zu mir sagtest.","Und die Frau ging zu Saul hin und sah, dass er sehr erschrocken war, und sprach zu ihm: Siehe, deine Magd hat deiner Stimme gehorcht, und ich habe mein Leben aufs Spiel gesetzt, dass ich deinen Worten gehorcht habe, die du zu mir sagtest."
1Sam.28.23,99,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Er aber weigerte sich und sprach: Ich will nicht essen! Da nötigten ihn seine Knechte und auch das Weib, und er gehorchte ihrer Stimme. Und er stand auf von der Erde und setzte sich auf das Bett.","Er aber weigerte sich und sprach: Ich will nicht essen! Da nötigten ihn seine Knechte und auch die Frau, und er gehorchte ihrer Stimme. Und er stand auf von der Erde und setzte sich auf das Bett."
1Sam.28.24,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Das Weib aber hatte daheim ein gemästetes Kalb; da eilte sie und schlachtete es und nahm Mehl und knetete es und machte daraus ungesäuerte Kuchen.,Die Frau aber hatte daheim ein gemästetes Kalb; da eilte sie und schlachtete es und nahm Mehl und knetete es und machte daraus ungesäuerte Kuchen.
1Sam.29.10,161,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"So mache dich nun am Morgen früh auf samt den Knechten deines Herrn, die mit dir gekommen sind. Und wenn ihr euch am Morgen früh aufgemacht habt, so ziehet hin, sobald es hell ist!","So mache dich nun am Morgen früh auf samt den Knechten deines Herrn, die mit dir gekommen sind. Und wenn ihr euch am Morgen früh aufgemacht habt, so ziehet hin, sobald es hell ist!"
1Sam.30.5,74,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und die beiden Weiber Davids, Achinoam, die Jesreelitin, und Abigail, das Weib Nabals, des Karmeliters, waren auch gefangen weggeführt worden.","Und die beiden Frauen Davids, Achinoam, die Jesreelitin, und Abigail, die Frau Nabals, des Karmeliters, waren auch gefangen weggeführt worden."
1Sam.30.22,234,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da antworteten alle bösen und nichtswürdigen Leute unter denen, die mit David gezogen waren, und sprachen: Weil sie nicht mit uns gezogen sind, soll man ihnen nichts geben von der Beute, die wir gerettet haben, außer einem jeden sein Weib und seine Kinder; die sollen sie nehmen und gehen!","Da antworteten alle bösen und nichtswürdigen Leute unter denen, die mit David gezogen waren, und sprachen: Weil sie nicht mit uns gezogen sind, soll man ihnen nichts geben von der Beute, die wir gerettet haben, außer einem jeden seine Frau und seine Kinder; die sollen sie nehmen und gehen!"
2Sam.2.2,118,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Also zog David dort hinauf mit seinen beiden Frauen, Achinoam, der Jesreelitin, und Abigail, Nabals, des Karmeliters, Weib,","Also zog David dort hinauf mit seinen beiden Frauen, Achinoam, der Jesreelitin, und Abigail, Nabals, des Karmeliters, Frau,"
2Sam.3.3,36,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"der zweite Gileab, von Abigail, dem Weibe Nabals, des Karmeliters; der dritte Absalom, der Sohn der Maacha, der Tochter Talmais, des Königs zu Gesur.","der zweite Gileab, von Abigail, der Frau Nabals, des Karmeliters; der dritte Absalom, der Sohn der Maacha, der Tochter Talmais, des Königs zu Gesur."
2Sam.3.5,34,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Der sechste Jitream von Egla, dem Weibe Davids. Diese wurden David in Hebron geboren.","Der sechste Jitream von Egla, der Frau Davids. Diese wurden David in Hebron geboren."
2Sam.3.7,19,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Nun hatte Saul ein Kebsweib gehabt, die hieß Rizpa, eine Tochter Ajas. Und Ischboset sprach zu Abner: Warum bist du zu meines Vaters Kebsweibe gegangen?","Nun hatte Saul ein Kebsweib gehabt, die hieß Rizpa, eine Tochter Ajas. Und Ischboset sprach zu Abner: Warum bist du zu meines Vaters Kebsweibe gegangen?"
2Sam.3.8,319,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da ward Abner sehr zornig über diese Worte Ischbosets und sprach: Bin ich denn ein Hundskopf, der ich heute, Juda zuleide, Barmherzigkeit erweise an dem Hause deines Vaters Saul und an seinen Brüdern und an seinen Freunden und dich nicht in die Hand Davids geraten ließ? Und du wirfst mir heute ein Vergehen mit diesem Weibe vor?","Da ward Abner sehr zornig über diese Worte Ischbosets und sprach: Bin ich denn ein Hundskopf, der ich heute, Juda zuleide, Barmherzigkeit erweise an dem Hause deines Vaters Saul und an seinen Brüdern und an seinen Freunden und dich nicht in die Hand Davids geraten ließ? Und du wirfst mir heute ein Vergehen mit dieser Frau vor?"
2Sam.3.14,106,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        David 
        sandte auch Boten zu Ischboset, dem Sohne Sauls, und ließ ihm sagen: Gib mir mein Weib Michal, die ich mir um hundert Vorhäute der Philister zum Weibe erkauft habe!","
        David 
        sandte auch Boten zu Ischboset, dem Sohne Sauls, und ließ ihm sagen: Gib mir meine Frau Michal, die ich mir um hundert Vorhäute der Philister zur Frau erkauft habe!"
2Sam.3.14,169,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        David 
        sandte auch Boten zu Ischboset, dem Sohne Sauls, und ließ ihm sagen: Gib mir mein Weib Michal, die ich mir um hundert Vorhäute der Philister zum Weibe erkauft habe!","
        David 
        sandte auch Boten zu Ischboset, dem Sohne Sauls, und ließ ihm sagen: Gib mir meine Frau Michal, die ich mir um hundert Vorhäute der Philister zur Frau erkauft habe!"
2Sam.11.2,158,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und es begab sich, als David um den Abend von seinem Lager aufstand und auf dem Dache des königlichen Hauses umherwandelte, sah er vom Dache aus ein Weib sich baden, und das Weib war von sehr schöner Gestalt.","
        Und es begab sich, als David um den Abend von seinem Lager aufstand und auf dem Dache des königlichen Hauses umherwandelte, sah er vom Dache aus eine Frau sich baden, und die Frau war von sehr schöner Gestalt."
2Sam.11.2,183,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und es begab sich, als David um den Abend von seinem Lager aufstand und auf dem Dache des königlichen Hauses umherwandelte, sah er vom Dache aus ein Weib sich baden, und das Weib war von sehr schöner Gestalt.","
        Und es begab sich, als David um den Abend von seinem Lager aufstand und auf dem Dache des königlichen Hauses umherwandelte, sah er vom Dache aus eine Frau sich baden, und die Frau war von sehr schöner Gestalt."
2Sam.11.3,50,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und David sandte hin und erkundigte sich nach dem Weibe, und man sprach: Ist das nicht Batseba, die Tochter Eliams, das Weib Urijas, des Hetiters?","Und David sandte hin und erkundigte sich nach der Frau, und man sprach: Ist das nicht Batseba, die Tochter Eliams, die Frau Urijas, des Hetiters?"
2Sam.11.3,120,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und David sandte hin und erkundigte sich nach dem Weibe, und man sprach: Ist das nicht Batseba, die Tochter Eliams, das Weib Urijas, des Hetiters?","Und David sandte hin und erkundigte sich nach der Frau, und man sprach: Ist das nicht Batseba, die Tochter Eliams, die Frau Urijas, des Hetiters?"
2Sam.11.5,8,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und das Weib ward schwanger und sandte hin und ließ es David anzeigen und sagen: Ich bin schwanger geworden!,Und die Frau ward schwanger und sandte hin und ließ es David anzeigen und sagen: Ich bin schwanger geworden!
2Sam.11.11,225,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Urija aber sprach zu David: Die Lade und Israel und Juda halten sich in Zelten auf, und mein Herr Joab und die Knechte meines Herrn lagern auf freiem Felde, und ich sollte in mein Haus gehen, essen und trinken und bei meinem Weibe liegen? So wahr du lebst und deine Seele lebt, ich tue solches nicht!","Urija aber sprach zu David: Die Lade und Israel und Juda halten sich in Zelten auf, und mein Herr Joab und die Knechte meines Herrn lagern auf freiem Felde, und ich sollte in mein Haus gehen, essen und trinken und bei meiner Frau liegen? So wahr du lebst und deine Seele lebt, ich tue solches nicht!"
2Sam.11.21,60,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wer schlug Abimelech, den Sohn Jerub-Besets? Warf nicht ein Weib ein Stück von einem Mühlstein von der Mauer, so daß er zu Tebez starb? Warum seid ihr so nahe an die Mauer herangekommen? So sollst du sagen: Dein Knecht Urija, der Hetiter, ist auch tot!","Wer schlug Abimelech, den Sohn Jerub-Besets? Warf nicht eine Frau ein Stück von einem Mühlstein von der Mauer, so dass er zu Tebez starb? Warum seid ihr so nahe an die Mauer herangekommen? So sollst du sagen: Dein Knecht Urija, der Hetiter, ist auch tot!"
2Sam.11.26,13,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als aber das Weib Urijas hörte, daß ihr Mann Urija tot war, trug sie Leid um ihren Herrn.","Als aber die Frau Urijas hörte, dass ihr Mann Urija tot war, trug sie Leid um ihren Herrn."
2Sam.11.27,102,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Doch die Trauer ging vorüber, und David sandte hin und ließ sie in sein Haus holen, und sie ward sein Weib und gebar ihm einen Sohn. Aber die Tat, welche David verübt hatte, mißfiel dem HERRN.","Doch die Trauer ging vorüber, und David sandte hin und ließ sie in sein Haus holen, und sie ward seine Frau und gebar ihm einen Sohn. Aber die Tat, welche David verübt hatte, missfiel dem HERRN."
2Sam.12.9,162,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Warum hast du denn das Wort des HERRN verachtet, indem du tatest, was vor seinen Augen böse ist? Urija, den Hetiter, hast du mit dem Schwert erschlagen, und sein Weib hast du dir zum Weibe genommen; ihn aber hast du durch das Schwert der Kinder Ammon umgebracht!","Warum hast du denn das Wort des HERRN verachtet, indem du tatest, was vor seinen Augen böse ist? Urija, den Hetiter, hast du mit dem Schwert erschlagen, und seine Frau hast du dir zur Frau genommen; ihn aber hast du durch das Schwert der Kinder Ammon umgebracht!"
2Sam.12.9,183,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Warum hast du denn das Wort des HERRN verachtet, indem du tatest, was vor seinen Augen böse ist? Urija, den Hetiter, hast du mit dem Schwert erschlagen, und sein Weib hast du dir zum Weibe genommen; ihn aber hast du durch das Schwert der Kinder Ammon umgebracht!","Warum hast du denn das Wort des HERRN verachtet, indem du tatest, was vor seinen Augen böse ist? Urija, den Hetiter, hast du mit dem Schwert erschlagen, und seine Frau hast du dir zur Frau genommen; ihn aber hast du durch das Schwert der Kinder Ammon umgebracht!"
2Sam.12.10,98,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Nun soll auch von deinem Hause das Schwert nicht weichen ewiglich, weil du mich verachtet und das Weib Urijas, des Hetiters, genommen hast, daß sie dein Weib sei!","Nun soll auch von deinem Hause das Schwert nicht weichen ewiglich, weil du mich verachtet und die Frau Urijas, des Hetiters, genommen hast, dass sie deine Frau sei!"
2Sam.12.10,153,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Nun soll auch von deinem Hause das Schwert nicht weichen ewiglich, weil du mich verachtet und das Weib Urijas, des Hetiters, genommen hast, daß sie dein Weib sei!","Nun soll auch von deinem Hause das Schwert nicht weichen ewiglich, weil du mich verachtet und die Frau Urijas, des Hetiters, genommen hast, dass sie deine Frau sei!"
2Sam.12.15,73,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und Natan ging heim. Aber der HERR schlug das Kind, welches das Weib Urijas dem David geboren hatte, so daß es todkrank ward.","
        Und Natan ging heim. Aber der HERR schlug das Kind, welches die Frau Urijas dem David geboren hatte, so dass es todkrank ward."
2Sam.12.24,28,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und als David sein Weib Batseba getröstet hatte, ging er zu ihr hinein und schlief bei ihr. Und sie gebar einen Sohn, den hieß er Salomo.","
        Und als David seine Frau Batseba getröstet hatte, ging er zu ihr hinein und schlief bei ihr. Und sie gebar einen Sohn, den hieß er Salomo."
2Sam.14.2,44,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"sandte er hin gen Tekoa und ließ ein kluges Weib von dort holen und sprach zu ihr: Stelle dich doch trauernd und ziehe Trauerkleider an und salbe dich nicht mit Öl, sondern stelle dich wie ein Weib, das lange Zeit um einen Toten Leid getragen hat.","sandte er hin gen Tekoa und ließ eine kluge Frau von dort holen und sprach zu ihr: Stelle dich doch trauernd und ziehe Trauerkleider an und salbe dich nicht mit Öl, sondern stelle dich wie eine Frau, die lange Zeit um einen Toten Leid getragen hat."
2Sam.14.2,193,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"sandte er hin gen Tekoa und ließ ein kluges Weib von dort holen und sprach zu ihr: Stelle dich doch trauernd und ziehe Trauerkleider an und salbe dich nicht mit Öl, sondern stelle dich wie ein Weib, das lange Zeit um einen Toten Leid getragen hat.","sandte er hin gen Tekoa und ließ eine kluge Frau von dort holen und sprach zu ihr: Stelle dich doch trauernd und ziehe Trauerkleider an und salbe dich nicht mit Öl, sondern stelle dich wie eine Frau, die lange Zeit um einen Toten Leid getragen hat."
2Sam.14.4,12,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als nun das Weib von Tekoa mit dem König reden wollte, fiel sie auf ihr Angesicht zur Erde, verneigte sich und sprach: Hilf mir, o König!","Als nun die Frau von Tekoa mit dem König reden wollte, fiel sie auf ihr Angesicht zur Erde, verneigte sich und sprach: Hilf mir, o König!"
2Sam.14.8,24,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da sprach der König zum Weibe: Gehe heim, ich will deinetwegen Befehle geben!","Da sprach der König zur Frau: Gehe heim, ich will deinetwegen Befehle geben!"
2Sam.14.9,14,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Da sprach das Weib von Tekoa zum König: Auf mir sei die Schuld und auf meines Vaters Haus; der König aber und sein Thron seien unschuldig!,Da sprach die Frau von Tekoa zum König: Auf mir sei die Schuld und auf meines Vaters Haus; der König aber und sein Thron seien unschuldig!
2Sam.14.12,8,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und das Weib sprach: Laß doch deine Magd meinem Herrn, dem König, etwas sagen. Er aber sprach: Sag her!","Und die Frau sprach: Lass doch deine Magd meinem Herrn, dem König, etwas sagen. Er aber sprach: Sag her!"
2Sam.14.13,22,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Das 
        Weib 
        sprach: Warum hast du denn solches wider das Volk Gottes im Sinn? Und mit dem, was der König geredet, hat er sich selbst schuldig gesprochen, weil der König seinen Verstoßenen nicht zurückholen läßt.","
        Die 
        Frau 
        sprach: Warum hast du denn solches wider das Volk Gottes im Sinn? Und mit dem, was der König geredet, hat er sich selbst schuldig gesprochen, weil der König seinen Verstoßenen nicht zurückholen lässt."
2Sam.14.18,39,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Der König antwortete und sprach zu dem Weibe: Verhehle mir doch nicht, was ich dich frage! Das Weib sprach: Mein Herr, der König, sage an!","Der König antwortete und sprach zu der Frau: Verhehle mir doch nicht, was ich dich frage! Die Frau sprach: Mein Herr, der König, sage an!"
2Sam.14.18,95,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Der König antwortete und sprach zu dem Weibe: Verhehle mir doch nicht, was ich dich frage! Das Weib sprach: Mein Herr, der König, sage an!","Der König antwortete und sprach zu der Frau: Verhehle mir doch nicht, was ich dich frage! Die Frau sprach: Mein Herr, der König, sage an!"
2Sam.14.19,91,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Der 
        König 
        sprach: Ist nicht Joabs Hand mit dir bei alledem? Das Weib antwortete und sprach: So wahr deine Seele lebt, mein Herr und König, es ist nicht möglich, weder zur Rechten noch zur Linken auszuweichen bei allem, was mein Herr, der König, sagt. Ja, dein Knecht Joab hat es mir befohlen, und er selbst hat alle diese Worte deiner Magd in den Mund gelegt.","
        Der 
        König 
        sprach: Ist nicht Joabs Hand mit dir bei alledem? Die Frau antwortete und sprach: So wahr deine Seele lebt, mein Herr und König, es ist nicht möglich, weder zur Rechten noch zur Linken auszuweichen bei allem, was mein Herr, der König, sagt. Ja, dein Knecht Joab hat es mir befohlen, und er selbst hat alle diese Worte deiner Magd in den Mund gelegt."
2Sam.14.27,88,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und dem Absalom wurden drei Söhne geboren und eine Tochter, die hieß Tamar; die war ein Weib von schöner Gestalt.","Und dem Absalom wurden drei Söhne geboren und eine Tochter, die hieß Tamar; die war eine Frau von schöner Gestalt."
2Sam.16.23,43,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Ahitophels Rat galt nämlich in jenen Tagen soviel, als hätte man das Wort Gottes befragt; so galten alle Ratschläge Ahitophels bei David und bei Absalom.","Ahitophels Rat galt nämlich in jenen Tagen soviel, als hätte man das Wort Gottes befragt; so galten alle Ratschläge Ahitophels bei David und bei Absalom."
2Sam.17.19,8,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und das Weib nahm eine Decke und breitete sie über die Öffnung der Zisterne und streute Grütze darüber, so daß man nichts merkte.","Und die Frau nahm eine Decke und breitete sie über die Öffnung der Zisterne und streute Grütze darüber, so dass man nichts merkte."
2Sam.17.20,32,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als nun Absaloms Knechte zu dem Weibe in das Haus kamen, fragten sie: Wo sind Ahimaaz und Jonatan? Das Weib antwortete: Sie sind über den Bach gegangen. Da suchten sie dieselben, konnten sie aber nicht finden und kehrten wieder nach Jerusalem zurück.","Als nun Absaloms Knechte zu der Frau in das Haus kamen, fragten sie: Wo sind Ahimaaz und Jonatan? Die Frau antwortete: Sie sind über den Bach gegangen. Da suchten sie dieselben, konnten sie aber nicht finden und kehrten wieder nach Jerusalem zurück."
2Sam.17.20,103,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als nun Absaloms Knechte zu dem Weibe in das Haus kamen, fragten sie: Wo sind Ahimaaz und Jonatan? Das Weib antwortete: Sie sind über den Bach gegangen. Da suchten sie dieselben, konnten sie aber nicht finden und kehrten wieder nach Jerusalem zurück.","Als nun Absaloms Knechte zu der Frau in das Haus kamen, fragten sie: Wo sind Ahimaaz und Jonatan? Die Frau antwortete: Sie sind über den Bach gegangen. Da suchten sie dieselben, konnten sie aber nicht finden und kehrten wieder nach Jerusalem zurück."
2Sam.21.11,70,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Als nun dem David angezeigt wurde, was Rizpa, die Tochter Ajas, Sauls Kebsweib, getan hatte,","Als nun dem David angezeigt wurde, was Rizpa, die Tochter Ajas, Sauls Kebsweib, getan hatte,"
2Sam.22.15,3,schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"er schoß seine Pfeile und zerstreute sie, schleuderte Blitze und schreckte sie.","er schoß seine Pfeile und zerstreute sie, schleuderte Blitze und schreckte sie."
1Kgs.2.17,129,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Sage her! Er sprach: Rede doch mit dem König Salomo (denn dich wird er nicht abweisen), daß er mir Abisag von Sunem zum Weibe gebe.","
        Sage her! Er sprach: Rede doch mit dem König Salomo (denn dich wird er nicht abweisen), dass er mir Abisag von Sunem zur Frau gebe."
1Kgs.2.21,63,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Sie sprach: Man gebe Abisag von Sunem deinem Bruder Adonia zum Weibe!,Sie sprach: Man gebe Abisag von Sunem deinem Bruder Adonia zur Frau!
1Kgs.3.17,13,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und das eine Weib sprach: Ach, mein Herr, ich und dieses Weib wohnten in einem Hause, und ich gebar bei ihr im Hause;","Und das eine Frau sprach: Ach, mein Herr, ich und diese Frau wohnten in einem Hause, und ich gebar bei ihr im Hause;"
1Kgs.3.17,57,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und das eine Weib sprach: Ach, mein Herr, ich und dieses Weib wohnten in einem Hause, und ich gebar bei ihr im Hause;","Und das eine Frau sprach: Ach, mein Herr, ich und diese Frau wohnten in einem Hause, und ich gebar bei ihr im Hause;"
1Kgs.3.19,20,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und der Sohn dieses Weibes starb in der Nacht; denn sie hatte ihn im Schlafe erdrückt.,Und der Sohn dieser Frau starb in der Nacht; denn sie hatte ihn im Schlafe erdrückt.
1Kgs.3.22,11,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das andere Weib sprach: Nicht also, sondern mein Sohn lebt, und dein Sohn ist tot! Jene aber sprach: Nicht also, dein Sohn ist tot und mein Sohn lebt! Also redeten sie vor dem König.","Die andere Frau sprach: Nicht also, sondern mein Sohn lebt, und dein Sohn ist tot! Jene aber sprach: Nicht also, dein Sohn ist tot und mein Sohn lebt! Also redeten sie vor dem König."
1Kgs.4.11,83,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"der Sohn Abinadabs über ganz Naphet-Dor. Dieser hatte Taphat, Salomos Tochter, zum Weibe.","der Sohn Abinadabs über ganz Naphet-Dor. Dieser hatte Taphat, Salomos Tochter, zur Frau."
1Kgs.4.15,48,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"auch er hatte eine Tochter Salomos, Basmat, zum Weibe.","auch er hatte eine Tochter Salomos, Basmat, zur Frau."
1Kgs.5.20,152,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"So gebiete nun, daß man mir Zedern vom Libanon haue; und meine Knechte sollen mit deinen Knechten sein, und den Lohn deiner Knechte will ich dir geben, soviel du verlangst; denn dir ist bekannt, daß niemand unter uns ist, der Holz zu hauen weiß wie die Zidonier.","So gebiete nun, dass man mir Zedern vom Libanon haue; und meine Knechte sollen mit deinen Knechten sein, und den Lohn deiner Knechte will ich dir geben, soviel du verlangst; denn dir ist bekannt, dass niemand unter uns ist, der Holz zu hauen weiß wie die Zidonier."
1Kgs.9.24,0,Sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Sobald die Tochter des Pharao heraufgezogen war von der Stadt Davids in ihr Haus, das er für sie gebaut hatte, da baute er auch den Millo.","Sobald die Tochter des Pharao heraufgezogen war von der Stadt Davids in ihr Haus, das er für sie gebaut hatte, da baute er auch den Millo."
1Kgs.10.12,148,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Und der König ließ aus Sandelholz Treppen machen für das Haus des HERRN und für das Haus des Königs und Harfen und Psalter für die Sänger; soviel Sandelholz ist nie mehr ins Land gekommen noch gesehen worden bis auf diesen Tag.","
        Und der König ließ aus Sandelholz Treppen machen für das Haus des HERRN und für das Haus des Königs und Harfen und Psalter für die Sänger; soviel Sandelholz ist nie mehr ins Land gekommen noch gesehen worden bis auf diesen Tag."
1Kgs.11.19,130,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Hadad fand große Gnade beim Pharao, so daß er ihm auch seiner Gemahlin Schwester, die Schwester der Gebieterin Tachpenes, zum Weibe gab.","Und Hadad fand große Gnade beim Pharao, so dass er ihm auch seiner Gemahlin Schwester, die Schwester der Gebieterin Tachpenes, zur Frau gab."
