ref,start,word,kind,reason,context_before,context_after
1Kgs.21.25,98,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"(Also war niemand, der sich so gar verkauft hätte, übel zu tun vor dem HErrn, wie Ahab; denn sein Weib Isebel überredete ihn also.","(Also war niemand, der sich so gar verkauft hätte, übel zu tun vor dem HERRN, wie Ahab; denn seine Frau Isebel überredete ihn also."
2Kgs.4.1,18,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und es schrie ein Weib unter den Weibern der Kinder der Propheten zu Elisa und sprach: Dein Knecht, mein Mann, ist gestorben – so weißt du, dass er, dein Knecht, den HErrn fürchtete –; nun kommt der Schuldherr und will meine beiden Kinder nehmen zu leibeigenen Knechten.","Und es schrie eine Frau unter den Frauen der Kinder der Propheten zu Elisa und sprach: Dein Knecht, mein Mann, ist gestorben – so weißt du, dass er, dein Knecht, den HERRN fürchtete –; nun kommt der Schuldherr und will meine beiden Kinder nehmen zu leibeigenen Knechten."
2Kgs.4.20,86,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Und er nahm ihn und brachte ihn hinein zu seiner Mutter, und sie setzte ihn auf ihren Schoß bis an den Mittag; da starb er.","Und er nahm ihn und brachte ihn hinein zu seiner Mutter, und sie setzte ihn auf ihren Schoß bis an den Mittag; da starb er."
2Kgs.5.2,135,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Die Kriegsleute aber in Syrien waren herausgefallen und hatten eine junge Dirne weggeführt aus dem Lande Israel; die war im Dienst des Weibes Naemans.,Die Kriegsleute aber in Syrien waren herausgefallen und hatten eine junge Dirne weggeführt aus dem Lande Israel; die war im Dienst der Frau Naemans.
2Kgs.5.17,88,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Da sprach Naeman: Möchte denn deinem Knecht nicht gegeben werden dieser Erde eine Last, soviel zwei Maultiere tragen? Denn dein Knecht will nicht mehr anderen Göttern opfern und Brandopfer tun, sondern dem HErrn.","Da sprach Naeman: Möchte denn deinem Knecht nicht gegeben werden dieser Erde eine Last, soviel zwei Maultiere tragen? Denn dein Knecht will nicht mehr anderen Göttern opfern und Brandopfer tun, sondern dem HERRN."
2Kgs.6.26,66,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und da der König Israels auf der Mauer einherging, schrie ihn ein Weib an und sprach: Hilf mir, mein Herr König!","Und da der König Israels auf der Mauer einherging, schrie ihn eine Frau an und sprach: Hilf mir, mein Herr König!"
2Kgs.6.28,59,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und der König sprach zu ihr: Was ist dir? Sie sprach: Dies Weib sprach zu mir: Gib deinen Sohn her, dass wir heute essen; morgen wollen wir meinen Sohn essen.","Und der König sprach zu ihr: Was ist dir? Sie sprach: Diese Frau sprach zu mir: Gib deinen Sohn her, dass wir heute essen; morgen wollen wir meinen Sohn essen."
2Kgs.6.30,27,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da der König die Worte des Weibes hörte, zerriss er seine Kleider, indem er auf der Mauer ging. Da sah alles Volk, dass er darunter einen Sack am Leibe anhatte.","Da der König die Worte der Frau hörte, zerriss er seine Kleider, indem er auf der Mauer ging. Da sah alles Volk, dass er darunter einen Sack am Leibe anhatte."
2Kgs.8.1,21,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Elisa redete mit dem Weibe, dessen Sohn er hatte lebendig gemacht, und sprach: Mache dich auf und gehe hin mit deinem Hause und wohne in der Fremde, wo du kannst; denn der HErr wird eine Teuerung rufen, die wird ins Land kommen sieben Jahre lang.","Elisa redete mit der Frau, deren Sohn er hatte lebendig gemacht, und sprach: Mache dich auf und gehe hin mit deinem Hause und wohne in der Fremde, wo du kannst; denn der HERR wird eine Teuerung rufen, die wird ins Land kommen sieben Jahre lang."
2Kgs.8.2,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das Weib machte sich auf und tat, wie der Mann Gottes sagte, und zog hin mit ihrem Hause und wohnte in der Philister Land sieben Jahre.","Die Frau machte sich auf und tat, wie der Mann Gottes sagte, und zog hin mit ihrem Hause und wohnte in der Philister Land sieben Jahre."
2Kgs.8.3,43,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da aber die sieben Jahre um waren, kam das Weib wieder aus der Philister Land; und sie ging aus, den König anzurufen um ihr Haus und ihren Acker.","Da aber die sieben Jahre um waren, kam die Frau wieder aus der Philister Land; und sie ging aus, den König anzurufen um ihr Haus und ihren Acker."
2Kgs.8.5,104,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und indem er dem König erzählte, wie er hätte einen Toten lebendig gemacht, siehe, da kam eben dazu das Weib, dessen Sohn er hatte lebendig gemacht, und rief den König an um ihr Haus und ihren Acker. Da sprach Gehasi: Mein Herr König, dies ist das Weib, und dies ist der Sohn, den Elisa hat lebendig gemacht.","Und indem er dem König erzählte, wie er hätte einen Toten lebendig gemacht, siehe, da kam eben dazu die Frau, deren Sohn er hatte lebendig gemacht, und rief den König an um ihr Haus und ihren Acker. Da sprach Gehasi: Mein Herr König, dies ist die Frau, und dies ist der Sohn, den Elisa hat lebendig gemacht."
2Kgs.8.5,248,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und indem er dem König erzählte, wie er hätte einen Toten lebendig gemacht, siehe, da kam eben dazu das Weib, dessen Sohn er hatte lebendig gemacht, und rief den König an um ihr Haus und ihren Acker. Da sprach Gehasi: Mein Herr König, dies ist das Weib, und dies ist der Sohn, den Elisa hat lebendig gemacht.","Und indem er dem König erzählte, wie er hätte einen Toten lebendig gemacht, siehe, da kam eben dazu die Frau, deren Sohn er hatte lebendig gemacht, und rief den König an um ihr Haus und ihren Acker. Da sprach Gehasi: Mein Herr König, dies ist die Frau, und dies ist der Sohn, den Elisa hat lebendig gemacht."
2Kgs.8.6,25,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und der König fragte das Weib; und sie erzählte es ihm. Da gab ihr der König einen Kämmerer und sprach: Schaffe ihr wieder alles, was ihr gehört; dazu alles Einkommen des Ackers, seit der Zeit, dass sie das Land verlassen hat, bis hierher!","Und der König fragte die Frau; und sie erzählte es ihm. Da gab ihr der König einen Kämmerer und sprach: Schaffe ihr wieder alles, was ihr gehört; dazu alles Einkommen des Ackers, seit der Zeit, dass sie das Land verlassen hat, bis hierher!"
2Kgs.8.18,97,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und wandelte auf dem Wege der Könige Israels, wie das Haus Ahab tat; denn Ahabs Tochter war sein Weib. Und er tat, was dem HErrn übel gefiel;","und wandelte auf dem Wege der Könige Israels, wie das Haus Ahab tat; denn Ahabs Tochter war seine Frau. Und er tat, was dem HERRN übel gefiel;"
2Kgs.14.9,205,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Aber Joas, der König Israels, sandte zu Amazja, dem Könige Judas, und ließ ihm sagen: Der Dornstrauch, der im Libanon ist, sandte zur Zeder im Libanon und ließ ihr sagen: Gib deine Tochter meinem Sohn zum Weib! Aber das Wild auf dem Felde im Libanon lief über den Dornstrauch und zertrat ihn.","Aber Joas, der König Israels, sandte zu Amazja, dem Könige Judas, und ließ ihm sagen: Der Dornstrauch, der im Libanon ist, sandte zur Zeder im Libanon und ließ ihr sagen: Gib deine Tochter meinem Sohn zur Frau! Aber das Wild auf dem Felde im Libanon lief über den Dornstrauch und zertrat ihn."
2Kgs.22.14,97,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da gingen hin Hilkia, der Priester, Ahikam, Achbor, Saphan und Asaja zu der Prophetin Hulda, dem Weibe Sallums, des Sohnes Thikwas, des Sohnes Harhas, des Hüters der Kleider, und sie wohnte zu Jerusalem im anderen Teil; und sie redeten mit ihr.","Da gingen hin Hilkia, der Priester, Ahikam, Achbor, Saphan und Asaja zu der Prophetin Hulda, der Frau Sallums, des Sohnes Thikwas, des Sohnes Harhas, des Hüters der Kleider, und sie wohnte zu Jerusalem im anderen Teil; und sie redeten mit ihr."
1Chr.1.50,91,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da Baal-Hanan starb, ward König an seiner Statt Hadad, und seine Stadt hieß Pagi; und sein Weib hieß Mehetabeel, eine Tochter Matreds, die Mesahabs Tochter war.","Da Baal-Hanan starb, ward König an seiner Statt Hadad, und seine Stadt hieß Pagi; und seine Frau hieß Mehetabeel, eine Tochter Matreds, die Mesahabs Tochter war."
1Chr.2.24,54,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Nach dem Tode Hezrons in Kaleb Ephratha gebar Hezrons Weib Abia ihm Ashur, den Vater Thekoas.","Nach dem Tode Hezrons in Kaleb Ephratha gebar Hezrons Frau Abia ihm Ashur, den Vater Thekoas."
1Chr.2.26,37,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Jerahmeel hatte noch ein anderes Weib, die hieß Atara; die ist die Mutter Onams.","Und Jerahmeel hatte noch eine andere Frau, die hieß Atara; die ist die Mutter Onams."
1Chr.2.29,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das Weib aber Abisurs hieß Abihail, die ihm gebar Achban und Molid.","Die Frau aber Abisurs hieß Abihail, die ihm gebar Achban und Molid."
1Chr.2.35,54,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Sesan gab Jarha, seinem Knecht, seine Tochter zum Weibe; die gebar ihm Atthai.","Und Sesan gab Jarha, seinem Knecht, seine Tochter zur Frau; die gebar ihm Atthai."
1Chr.2.46,15,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Epha aber, das Kebsweib Kalebs, gebar Haran, Moza und Gases. Haran aber zeugte Gases.","Epha aber, das Kebsweib Kalebs, gebar Haran, Moza und Gases. Haran aber zeugte Gases."
1Chr.2.48,17,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Aber Maacha, das Kebsweib Kalebs, gebar Seber und Thirhena","Aber Maacha, das Kebsweib Kalebs, gebar Seber und Thirhena"
1Chr.3.3,68,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"der fünfte: Sephatja, von Abital; der sechste: Jethream, von seinem Weibe Egla.","der fünfte: Sephatja, von Abital; der sechste: Jethream, von seiner Frau Egla."
1Chr.4.18,19,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und sein jüdisches Weib gebar Jered, den Vater Gedors; Heber, den Vater Sochos; Jekuthiel, den Vater Sanoahs.","Und seine jüdische Frau gebar Jered, den Vater Gedors; Heber, den Vater Sochos; Jekuthiel, den Vater Sanoahs."
1Chr.4.19,15,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Die Kinder des Weibes Hodijas, der Schwester Nahams, waren: der Vater Kegilas, der Garmiter, und Esthemoa, der Maachathiter.","Die Kinder der Frau Hodijas, der Schwester Nahams, waren: der Vater Kegilas, der Garmiter, und Esthemoa, der Maachathiter."
1Chr.7.14,69,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Die Kinder Manasses sind diese: Asriel, welchen gebar sein syrisches Kebsweib; auch gebar sie Machir, den Vater Gileads.","Die Kinder Manasses sind diese: Asriel, welchen gebar sein syrisches Kebsweib; auch gebar sie Machir, den Vater Gileads."
1Chr.7.16,16,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Maacha, das Weib Machirs, gebar einen Sohn, den hieß sie Peres; und sein Bruder hieß Seres, und desselben Söhne waren Ulam und Rekem.","Und Maacha, die Frau Machirs, gebar einen Sohn, den hieß sie Peres; und sein Bruder hieß Seres, und desselben Söhne waren Ulam und Rekem."
1Chr.7.23,26,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und er ging ein zu seinem Weibe; die ward schwanger und gebar einen Sohn, den hieß er Beria, darum dass es in seinem Hause übel zuging.","Und er ging ein zu seiner Frau; die ward schwanger und gebar einen Sohn, den hieß er Beria, darum dass es in seinem Hause übel zuging."
1Chr.8.9,32,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und er zeugte von Hodes, seinem Weibe: Jobab, Zibja, Mesa, Malcham,","und er zeugte von Hodes, seiner Frau: Jobab, Zibja, Mesa, Malcham,"
1Chr.8.29,50,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Aber zu Gibeon wohnte der Vater Gibeons, und sein Weib hieß Maacha,","Aber zu Gibeon wohnte der Vater Gibeons, und seine Frau hieß Maacha,"
1Chr.9.35,49,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Zu Gibeon wohnten Jeiel, der Vater Gibeons; sein Weib hieß Maacha","Zu Gibeon wohnten Jeiel, der Vater Gibeons; seine Frau hieß Maacha"
1Chr.21.3,73,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Joab sprach: Der HErr tue zu seinem Volk, wie sie jetzt sind, hundertmal soviel; aber, mein Herr König, sind sie nicht alle meines Herrn Knechte? Warum fragt denn mein Herr darnach? Warum soll eine Schuld auf Israel kommen?","Joab sprach: Der HERR tue zu seinem Volk, wie sie jetzt sind, hundertmal soviel; aber, mein Herr König, sind sie nicht alle meines Herrn Knechte? Warum fragt denn mein Herr darnach? Warum soll eine Schuld auf Israel kommen?"
2Chr.2.13,24,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"(der ein Sohn ist eines Weibes aus den Töchtern Dans, und dessen Vater ein Tyrer gewesen ist); der weiß zu arbeiten an Gold, Silber, Erz, Eisen, Steinen, Holz, rotem und blauem Purpur, köstlicher weißer Leinwand und Scharlach und einzugraben allerlei und allerlei kunstreich zu machen, was man ihm aufgibt, mit deinen Weisen und mit den Weisen meines Herrn, des Königs David, deines Vaters.","(der ein Sohn ist einer Frau aus den Töchtern Dans, und dessen Vater ein Tyrer gewesen ist); der weiß zu arbeiten an Gold, Silber, Erz, Eisen, Steinen, Holz, rotem und blauem Purpur, köstlicher weißer Leinwand und Scharlach und einzugraben allerlei und allerlei kunstreich zu machen, was man ihm aufgibt, mit deinen Weisen und mit den Weisen meines Herrn, des Königs David, deines Vaters."
2Chr.8.11,132,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und die Tochter Pharaos ließ Salomo heraufholen aus der Stadt Davids in das Haus, das er für sie gebaut hatte. Denn er sprach: Mein Weib soll mir nicht wohnen im Hause Davids, des Königs Israels; denn es ist geheiligt, weil die Lade des HErrn hineingekommen ist.","Und die Tochter Pharaos ließ Salomo heraufholen aus der Stadt Davids in das Haus, das er für sie gebaut hatte. Denn er sprach: Meine Frau soll mir nicht wohnen im Hause Davids, des Königs Israels; denn es ist geheiligt, weil die Lade des HERRN hineingekommen ist."
2Chr.11.18,74,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Rehabeam nahm Mahalath, die Tochter Jerimoths, des Sohnes Davids, zum Weibe und Abihail, die Tochter Eliabs, des Sohnes Isais.","Und Rehabeam nahm Mahalath, die Tochter Jerimoths, des Sohnes Davids, zur Frau und Abihail, die Tochter Eliabs, des Sohnes Isais."
2Chr.15.13,99,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und wer nicht würde den HErrn, den Gott Israels, suchen, sollte sterben, klein oder groß, Mann und Weib.","und wer nicht würde den HERRN, den Gott Israels, suchen, sollte sterben, klein oder groß, Mann und Frau."
2Chr.21.6,104,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und wandelte in dem Wege der Könige Israels, wie das Haus Ahab getan hatte; denn Ahabs Tochter war sein Weib. Und er tat, was dem HErrn übel gefiel;","und wandelte in dem Wege der Könige Israels, wie das Haus Ahab getan hatte; denn Ahabs Tochter war seine Frau. Und er tat, was dem HERRN übel gefiel;"
2Chr.22.11,254,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Aber Josabeath, die Königstochter, nahm Joas, den Sohn Ahasjas, und stahl ihn unter den Kindern des Königs, die getötet wurden, und tat ihn mit seiner Amme in die Bettkammer. Also verbarg ihn Josabeath, die Tochter des Königs Joram, des Priesters Jojada Weib (denn sie war Ahasjas Schwester), vor Athalja, dass er nicht getötet ward.","Aber Josabeath, die Königstochter, nahm Joas, den Sohn Ahasjas, und stahl ihn unter den Kindern des Königs, die getötet wurden, und tat ihn mit seiner Amme in die Bettkammer. Also verbarg ihn Josabeath, die Tochter des Königs Joram, des Priesters Jojada Frau (denn sie war Ahasjas Schwester), vor Athalja, dass er nicht getötet ward."
2Chr.25.18,194,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Aber Joas, der König Israels, sandte zu Amazja, dem König Judas, und ließ ihm sagen: Der Dornstrauch im Libanon sandte zur Zeder im Libanon und ließ ihr sagen: Gib deine Tochter meinem Sohn zum Weibe! Aber das Wild im Libanon lief über den Dornstrauch und zertrat ihn.","Aber Joas, der König Israels, sandte zu Amazja, dem König Judas, und ließ ihm sagen: Der Dornstrauch im Libanon sandte zur Zeder im Libanon und ließ ihr sagen: Gib deine Tochter meinem Sohn zur Frau! Aber das Wild im Libanon lief über den Dornstrauch und zertrat ihn."
2Chr.34.22,94,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da ging Hilkia hin samt den anderen, die der König gesandt hatte, zu der Prophetin Hulda, dem Weibe Sallums, des Sohnes Thokehaths, des Sohnes Hasras, des Kleiderhüters, die zu Jerusalem wohnte im anderen Teil, und redeten solches mit ihr.","Da ging Hilkia hin samt den anderen, die der König gesandt hatte, zu der Prophetin Hulda, der Frau Sallums, des Sohnes Thokehaths, des Sohnes Hasras, des Kleiderhüters, die zu Jerusalem wohnte im anderen Teil, und redeten solches mit ihr."
Ezra.2.61,148,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und von den Kindern der Priester: die Kinder Habaja, die Kinder Hakkoz, die Kinder Barsillai, der aus den Töchtern Barsillais, des Gileaditers, ein Weib nahm und ward unter ihren Namen genannt.","Und von den Kindern der Priester: die Kinder Habaja, die Kinder Hakkoz, die Kinder Barsillai, der aus den Töchtern Barsillais, des Gileaditers, eine Frau nahm und ward unter ihren Namen genannt."
Ezra.4.13,99,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"So sei nun dem König kund: Wo diese Stadt gebaut wird und die Mauern wieder gemacht, so werden sie Schoß, Zoll und jährliche Zinse nicht geben, und ihr Vornehmen wird den Königen Schaden bringen.","So sei nun dem König kund: Wo diese Stadt gebaut wird und die Mauern wieder gemacht, so werden sie Schoß, Zoll und jährliche Zinse nicht geben, und ihr Vornehmen wird den Königen Schaden bringen."
Ezra.4.20,128,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Auch sind mächtige Könige zu Jerusalem gewesen, die geherrscht haben über alles, was jenseits des Wassers ist, dass ihnen Zoll, Schoß und jährliche Zinse gegeben wurden.","Auch sind mächtige Könige zu Jerusalem gewesen, die geherrscht haben über alles, was jenseits des Wassers ist, dass ihnen Zoll, Schoß und jährliche Zinse gegeben wurden."
Neh.5.4,51,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,Etliche aber sprachen: Wir haben Geld entlehnt zum Schoß für den König auf unsere Äcker und Weinberge;,Etliche aber sprachen: Wir haben Geld entlehnt zum Schoß für den König auf unsere Äcker und Weinberge;
Neh.7.63,142,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und von den Priestern waren die Kinder Habaja, die Kinder Hakkoz, die Kinder Barsillai, der aus den Töchtern Barsillais, des Gileaditers, ein Weib nahm und ward nach ihrem Namen genannt.","Und von den Priestern waren die Kinder Habaja, die Kinder Hakkoz, die Kinder Barsillai, der aus den Töchtern Barsillais, des Gileaditers, eine Frau nahm und ward nach ihrem Namen genannt."
Neh.8.3,120,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und las daraus auf der breiten Gasse, die vor dem Wassertor ist, vom lichten Morgen an bis auf den Mittag, vor Mann und Weib und wer's vernehmen konnte. Und des ganzen Volks Ohren waren zu dem Gesetzbuch gekehrt.","und las daraus auf der breiten Gasse, die vor dem Wassertor ist, vom lichten Morgen an bis auf den Mittag, vor Mann und Frau und wer's vernehmen konnte. Und des ganzen Volks Ohren waren zu dem Gesetzbuch gekehrt."
Esth.4.11,142,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es wissen alle Knechte des Königs und das Volk in den Landen des Königs, dass, wer zum König hineingeht inwendig in den Hof, er sei Mann oder Weib, der nicht gerufen ist, der soll stracks nach dem Gebot sterben; es sei denn, dass der König das goldene Zepter gegen ihn recke, damit er lebendig bleibe. Ich aber bin nun in 30 Tagen nicht gerufen, zum König hineinzukommen.","Es wissen alle Knechte des Königs und das Volk in den Landen des Königs, dass, wer zum König hineingeht inwendig in den Hof, er sei Mann oder Frau, der nicht gerufen ist, der soll stracks nach dem Gebot sterben; es sei denn, dass der König das goldene Zepter gegen ihn recke, damit er lebendig bleibe. Ich aber bin nun in 30 Tagen nicht gerufen, zum König hineinzukommen."
Esth.5.10,94,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Aber er hielt an sich. Und da er heimkam, sandte er hin und ließ holen seine Freunde und sein Weib Seres","Aber er hielt an sich. Und da er heimkam, sandte er hin und ließ holen seine Freunde und seine Frau Seres"
Esth.5.14,24,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da sprachen zu ihm sein Weib Seres und alle seine Freunde: Man mache einen Baum, 50 Ellen hoch, und morgen sage dem König, dass man Mardochai daran hänge; so kommst du mit dem König fröhlich zum Mahl. Das gefiel Haman wohl, und er ließ einen Baum zurichten.","Da sprachen zu ihm seine Frau Seres und alle seine Freunde: Man mache einen Baum, 50 Ellen hoch, und morgen sage dem König, dass man Mardochai daran hänge; so kommst du mit dem König fröhlich zum Mahl. Das gefiel Haman wohl, und er ließ einen Baum zurichten."
Esth.6.13,20,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und erzählte seinem Weibe Seres und seinen Freunden allen alles, was ihm begegnet war. Da sprachen zu ihm seine Weisen und sein Weib Seres: Ist Mardochai vom Geschlecht der Juden, vor dem du zu fallen angehoben hast, so vermagst du nichts an ihm, sondern du wirst vor ihm fallen.","und erzählte seiner Frau Seres und seinen Freunden allen alles, was ihm begegnet war. Da sprachen zu ihm seine Weisen und seine Frau Seres: Ist Mardochai vom Geschlecht der Juden, vor dem du zu fallen angehoben hast, so vermagst du nichts an ihm, sondern du wirst vor ihm fallen."
Esth.6.13,128,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und erzählte seinem Weibe Seres und seinen Freunden allen alles, was ihm begegnet war. Da sprachen zu ihm seine Weisen und sein Weib Seres: Ist Mardochai vom Geschlecht der Juden, vor dem du zu fallen angehoben hast, so vermagst du nichts an ihm, sondern du wirst vor ihm fallen.","und erzählte seiner Frau Seres und seinen Freunden allen alles, was ihm begegnet war. Da sprachen zu ihm seine Weisen und seine Frau Seres: Ist Mardochai vom Geschlecht der Juden, vor dem du zu fallen angehoben hast, so vermagst du nichts an ihm, sondern du wirst vor ihm fallen."
Job.2.9,9,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und sein Weib sprach zu ihm: Hältst du noch fest an deiner Frömmigkeit? Ja, sage Gott ab und stirb!","Und seine Frau sprach zu ihm: Hältst du noch fest an deiner Frömmigkeit? Ja, sage Gott ab und stirb!"
Job.3.12,27,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,Warum hat man mich auf den Schoß gesetzt? Warum bin ich mit Brüsten gesäugt?,Warum hat man mich auf den Schoß gesetzt? Warum bin ich mit Brüsten gesäugt?
Job.14.1,16,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Der Mensch, vom Weibe geboren, lebt kurze Zeit und ist voll Unruhe,","Der Mensch, von der Frau geboren, lebt kurze Zeit und ist voll Unruhe,"
Job.15.14,88,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Was ist ein Mensch, dass er sollte rein sein, und dass der sollte gerecht sein, der vom Weibe geboren ist?","Was ist ein Mensch, dass er sollte rein sein, und dass der sollte gerecht sein, der von der Frau geboren ist?"
Job.15.35,60,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Sie gehen schwanger mit Unglück und gebären Mühsal, und ihr Schoß bringt Trug.“","Sie gehen schwanger mit Unglück und gebären Mühsal, und ihr Schoß bringt Trug.“"
Job.19.17,29,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Mein Odem ist zuwider meinem Weibe, und ich bin ein Ekel den Kindern meines Leibes.","Mein Odem ist zuwider meiner Frau, und ich bin ein Ekel den Kindern meines Leibes."
Job.19.27,128,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Denselben werde ich mir sehen, und meine Augen werden ihn schauen, und kein Fremder. Darnach sehnen sich meine Nieren in meinem Schoß.","Denselben werde ich mir sehen, und meine Augen werden ihn schauen, und kein Fremder. Darnach sehnen sich meine Nieren in meinem Schoß."
